?x	?p	?y
<http://purl.obolibrary.org/obo/CHEBI_52768>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_25435>
<http://purl.obolibrary.org/obo/CHEBI_59876>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of>	<http://purl.obolibrary.org/obo/CHEBI_15778>
<http://purl.obolibrary.org/obo/CHEBI_17578>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_62803>
<http://purl.obolibrary.org/obo/CHEBI_22494>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of>	<http://purl.obolibrary.org/obo/CHEBI_22495>
<http://purl.obolibrary.org/obo/CHEBI_26709>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_78006>
<http://purl.obolibrary.org/obo/CHEBI_26491>	<http://purl.obolibrary.org/obo/BFO_0000051>	<http://purl.obolibrary.org/obo/CHEBI_17594>
<http://purl.obolibrary.org/obo/CHEBI_33708>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of>	<http://purl.obolibrary.org/obo/CHEBI_58942>
<http://purl.obolibrary.org/obo/CHEBI_83347>	<http://purl.obolibrary.org/obo/chebi#has_functional_parent>	<http://purl.obolibrary.org/obo/CHEBI_33551>
<http://purl.obolibrary.org/obo/CHEBI_28901>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_50905>
<http://purl.obolibrary.org/obo/CHEBI_39179>	<http://purl.obolibrary.org/obo/chebi#has_functional_parent>	<http://purl.obolibrary.org/obo/CHEBI_616459>
<http://purl.obolibrary.org/obo/CHEBI_33304>	<http://purl.obolibrary.org/obo/BFO_0000051>	<http://purl.obolibrary.org/obo/CHEBI_33303>
<http://purl.obolibrary.org/obo/CHEBI_29228>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of>	<http://purl.obolibrary.org/obo/CHEBI_50314>
<http://purl.obolibrary.org/obo/CHEBI_27090>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_35610>
<http://purl.obolibrary.org/obo/CHEBI_17594>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_23357>
<http://purl.obolibrary.org/obo/CHEBI_17821>	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/CHEBI_76971>
<http://purl.obolibrary.org/obo/CHEBI_58958>	<http://purl.obolibrary.org/obo/chebi#has_functional_parent>	<http://purl.obolibrary.org/obo/CHEBI_16189>
<http://purl.obolibrary.org/obo/CHEBI_15778>	<http://purl.obolibrary.org/obo/chebi#is_conjugate_acid_of>	<http://purl.obolibrary.org/obo/CHEBI_59876>
<http://purl.obolibrary.org/obo/CHEBI_35274>	<http://purl.obolibrary.org/obo/chebi#has_parent_hydride>	<http://purl.obolibrary.org/obo/CHEBI_28938>
